,Value,System,Privacy,Spam,Finance,Others,commentid,appid
6299,垃圾，制作的自己都看不见，显示网络下载不了，明明有网络，郁闷,0,0,0,0,0,1205347,58002
6300,王总呀！你欠囯家那么多钱没钱就不要来装逼，不要养一群狗三五七天就发信叫我来下载申请，初审通过借款秒拒，你到是一个月后在发信来装逼不行吗,0,0,0,0,0,4242738,96164
6301,玩嘛还行，就是送金币那个是骗人的我下载了也玩一分钟了都没送我金,0,0,0,0,0,913514,68272
6302,垃圾 别下载 根本不能玩 一星都不想,0,0,0,0,0,1536430,93703
6303,垃圾软件一星都不想给我他妈玩了一小时狼人杀，没违规好好玩玩到四级然后再开一把输了直接变成一级，真的垃圾要死，SB开发商还搞直播软件，客服也不理人，才开业十几天而已就这样态度？跟你讲以后这个软件就是废了，垃圾要死，直播里面妹子丑的要死，就这样态度还想让民众信服还想搞大？连个国内最垃圾的直播软件都不如，人家至少态度比你好，直播妹子比你的好看，垃圾要死，下载就卸载,0,0,0,0,0,4094927,61518
6304,总要我下载，最新的资源包是什么,0,0,0,0,0,4380355,89956
6305,下载了玩不了，请解决问题一,0,0,0,0,0,2706354,89956
6306,当初米2s完美运行，现在米5 。下载后第一次启动，秒退。第二次及以后就一直黑屏,0,0,0,0,0,2607486,89956
6307,红米2手机，下载后黑屏，不会玩,0,0,0,0,0,2249989,89956
6308,什么狗比游戏，下载登录黑,0,0,0,0,0,3938997,56951
6309,小米手机别浪费流量了下载好直接黑屏！！！如果不是必须要星才能评论，一星都不想给！！,0,0,0,0,0,3417086,56951
6310,擦的。 进去就黑屏 。下载三次都这样,0,0,0,0,0,3341145,56951
6311,小米5进去下载数据后就黑屏，什么情,0,0,0,0,0,3232767,56951
6312,下载下来就黑屏,0,0,0,0,0,2920532,56951
6313,下载一次黑频一次  不玩了好吧 三次了 没耐心,0,0,0,0,0,2699536,56951
6314,下载了进不去，黑,0,0,0,0,0,2505859,56951
6315,下载安装更新完进游戏就一直黑,0,0,0,0,0,2146109,56951
6316,什么情况啊！我重新下载了，还是闪退，求解,0,0,0,0,0,2049336,56951
6317,无限登录等不进去。纯骗下载,0,0,0,0,0,1848368,56951
6318,我草，重新下载了4次，都是说更新失败，玩个J8毛啊，,0,0,0,0,0,1523666,56951
6319,首次登录为什么要下载那么多的东西，不能再在下载这个游戏的时候下载吗,0,0,0,0,0,1356526,56951
6320,离线下载的为什么再次登陆一首都听不了，还要网络,0,0,0,0,0,3043543,13517
6321,VIP才能下载,0,0,0,0,0,2181960,13517
6322,挺好的东西啊，怎么用新手机下载却老是网络有问题,0,0,0,0,0,734467,41570
6323,为什么更新了就下载不了…………求解,0,0,0,0,0,701618,41570
6324,不要下载,0,0,0,0,0,1671910,58884
6325,曰它妈太不好了别它妈下载,0,0,0,0,0,1519256,58884
6326,没钱没法玩，下载玩一遍准卸,0,0,0,0,0,1252113,58884
6327,大家别下载这游戏，太浪费钱了，要下就下破解版，不然解锁车辆太苛刻,0,0,0,0,0,715357,58884
6328,不要下，根本抓不住，都是骗钱的，怎么抓都不会抓住的，千万别下,0,0,0,0,0,4581765,504964
6329,大家千万别下载，下载了会后悔的。😔😞😠💔💔💔💔，你如果下载了可别怪我没提醒你。😡😡😡😠😠😠😠,0,0,0,0,0,3924758,83394
6330,不好玩，没意思，大家千万不要下载啊,0,0,0,0,0,1136439,83394
6331,差评，太差了，希望你们不要下载，我一颗星都不想给,0,0,0,0,0,3521327,91465
6332,太差了一点都不好玩总是点勺子就回到主题了，我刚下载的就删了。👎👎,0,0,0,0,0,3499317,91465
6333,差，你们千万别下,0,0,0,0,0,1145465,54985
6334,垃圾至极，周边十几个WIFI，竟然一个没搜到。我是不小心点到了下载。不要下，垃圾骗流量,0,0,0,0,0,2147865,92326
6335,垃圾啊下载了一个都连不,0,0,0,0,0,2117957,92326
6336,刚下载能看密码，升级之后就不能,0,0,0,0,0,2094350,92326
6337,差 知道密码我还下载你干啥  一星都没,0,0,0,0,0,1935121,92326
6338,天天爱西游不是小米手机 在小米app商店下载天天爱西游 登入时候没有登入账号？问题是我不是小米手机怎么玩这小米版的游,0,0,0,0,0,3880595,48048
6339,资源包怎么老是下载失败，打不开??,0,0,0,0,0,2800704,48048
6340,为什么资源包一直下载失,0,0,0,0,0,2756302,48048
6341,为什么这游戏都是系统自己玩的，我下载下载自己玩啥啊，难道砍你们玩,0,0,0,0,0,1805680,48048
6342,我的应用管理里面怎么没有软件升级和下载,0,0,0,0,0,1872669,29824
6343,"垃圾，电池修复不能用，需要积分，下载了积分软件用了十分钟，积分还是0,感觉就一骗子",0,0,0,0,0,1286577,29824
6344,呵呵，看大家评论的不错，下了个试试。下载好以后用着不错，结果左上角显示公信手机卫士正在下载，我把他删了，自己又弹出来另外一个下载，了。反反复复几次了，原本下载好大的也让我卸载了，可是卸载完了自己还下。很厉害的软件呵呵呵,0,0,0,0,0,602256,29824
6345,下载了模拟帐号登录不,0,0,0,0,0,3267319,176716
6346,下载了，而且申请了模拟帐号交易不了哎,0,0,0,0,0,2385676,176716
6347,新版用不了，一定要下载老版才行,0,0,0,0,0,2646814,16058
6348,下载什么长豆也没有，屁的东,0,0,0,0,0,1151230,16058
6349,后面的人不用下载乐，真的没有用,0,0,0,0,0,919832,16058
6350,连个最近来访观看都要开会员，咋不弄个下载也要会员,0,0,0,0,0,3294521,366
6351,没想到 不用了。大家都说不好，我刚下载了，还是不安装注册,0,0,0,0,0,2508032,64661
6352,中国进不去，不用下载，差,0,0,0,0,0,3345507,69809
6353,差评。强制消费!只有流量才能下载。我满格的wifi一点开就说网路错,0,0,0,0,0,1717066,69809
6354,老说我网有问题，我网其实蛮好，一直都进不去！烦死了！什么烂游戏？！建议大家不要下载！真的一颗星都不想给！,0,0,0,0,0,1491432,69809
6355,这是个什么情况，我今天下载第三次，每次都网络错误。破游戏，几个意思。我真的一颗星也不想给,0,0,0,0,0,1476093,69809
6356,没玩呢。明明刚刚下载说需要升级，可是咱们还没有发布更新的Version3.1.1.1啊…玩都玩不了WOC不开,0,0,0,0,0,1303297,69809
6357,为什么下载了不能,0,0,0,0,0,3202813,1208
6358,15号申请的，19号自动取消了，别下载了，借不了,0,0,0,0,0,4319826,54126
6359,我信用极好，居然没有过，大家想想在下载吧,0,0,0,0,0,4295719,54126
6360,垃圾软件，千万别下,0,0,0,0,0,4131334,54126
6361,从新下载就是为了评论，辣鸡平台。骗资料，直接进不去。辣鸡垃圾死你们公司全家SB,0,0,0,0,0,3999004,54126
6362,不能用千万别下载,0,0,0,0,0,3811674,54126
6363,啥破玩意取个快递还要下载个APP，强制用户安装取完就给你卸载,0,0,0,0,0,2409723,92066
6364,安卓6下载安装失败啊啊,0,0,0,0,0,2294193,92066
6365,垃圾app！诱导用户下载安装别的app。打开鬼提示升级，如果点继续就开始下载安装别的app，点现在不用就每次都提示，日,0,0,0,0,0,2739961,96129
6366,不推荐更新！另:手机乐园可选择下载版本。最新的不一定是最好的,0,0,0,0,0,1580614,4125
6367,差差差，过几天就自动升级，打开计算器就自动下载游戏，你的手机它做主，果断卸,0,0,0,0,0,1122867,4125
6368,本来下载是为了听新概念英语的听力的 推荐我开会员 结果不全 找客服半天也不回消息 伤,0,0,0,0,0,3511852,1239
6369,以前下载的视频呐,0,0,0,0,0,3170426,1239
6370,不好，别下载,0,0,0,0,0,2947902,1239
6371,软件已经改版本了，原来有美文英语下载，现在总是要钱的。失望😔,0,0,0,0,0,1622945,1239
6372,为什么一直闪退为什么一直闪退，为什么为什么为什么我重新下载了一遍，还是闪退，我不玩儿了。我辛辛苦苦写了那么多字就这么没有了，我很伤心，我非常的伤心。一颗星，也不想,0,0,0,0,0,3197873,70858
6373,根本登录不了，太恶心咯吧！！！！之前还好好的，重新下载还是登录不了！！！真是够了！！太垃圾！！,0,0,0,0,0,2369993,22370
6374,下载过后买了服务结果就因为我这边做外地的一手没有视频房源就直接不给推送客户，垃圾的一笔这个软件劝大家不要购买，我反馈了问题只会把问题归结到你个人身上，就一个视频房源没有就说没有做到。同类型的软件中最垃圾的。安居客的移动经纪人和58赶集这些，添加视频房源只是可以增加曝光率和吸引客户他们却因为这个而不推送客户。巨他妈垃圾的东,0,0,0,0,0,4487733,69252
6375,下载了，打不开登不上是什么意思，骗流量么,0,0,0,0,0,1651720,69252
6376,不怎么好用，每次下载完，密码都不能用，而且改密码很麻,0,0,0,0,0,1845680,10774
6377,第一次下载能打开，但是之后一直闪退是怎么回事啊啊啊！！,0,0,0,0,0,4083411,39117
6378,升级后字体太小眼力差的就不要下载啦,0,0,0,0,0,873374,39117
6379,第一次下载了软件之后还特地跑来评价的！！！这软件简直破到不行！没开发好就别出来骗点击量可以吗！！！难用到极致！！！辣鸡！！！！那个什么破添加个人线路那里辣鸡到极致！！！查询公交也是辣鸡！！！简直气到不行！！！破软件！！！,0,0,0,0,0,1787699,39117
6380,特别提示！该应用程序bug如下：想搜索站点信息却搜不成，连出口地标都已被清除，不会是应用程序内的内容几乎都需要更新吧？但毕竟这个应用程序已经很破烂了，加上应用程序内超过90％的功能都无法使用，而且，只要点击一次无法使用的功能图标，该系统就自动重新启动该应用程序，即使已经注册也是如此。因此，买过小米手机的人，千万不要在小米手机上下载该应用程序，即使已经成功下载并安装到小米手机上，是无法使用这个应用程序的。对于此应用程序，一颗星也不会给这个应用程序的！但由于系统要求，我只好给这个应用程序一颗星了,0,0,0,0,0,4007339,18990
6381,提示升级，下载了却安装不了。而且只能升级。。。建议可以让用户自由选择升级与否，不然会发生像这样用不了的情况,0,0,0,0,0,3089679,18990
6382,总是提示更新最新版本，但是下载了之后无法安装,0,0,0,0,0,2238922,18990
6383,总是提示下载更新,0,0,0,0,0,2053175,18990
6384,好假不要下载进去黑,0,0,0,0,0,1377416,18990
6385,一直无响应，建议大家不要下,0,0,0,0,0,3771013,70601
6386,为什么下载下来没有市政公用工程的,0,0,0,0,0,1472199,90537
6387,下载之后，打开，里面什么都没有，说获取数据失败，但是我的网络是好的啊。垃,0,0,0,0,0,1536975,16840
6388,太垃圾了，居然以送电影劵的噱头坑人下载。网易真差,0,0,0,0,0,1085566,16840
6389,下载图集后，打开时闪退，是什么情况。小米note 安卓6.0 miui7 是不是不支持,0,0,0,0,0,2520357,56341
6390,看都不能看，一点文件就自动退了！重新下载了好多次还是这样！希望早点弄,0,0,0,0,0,2497248,56341
6391,小米3打开下载的规范就总是闪退，怎么回事,0,0,0,0,0,2347902,56341
6392,麻痹进不去下载这个游戏垃圾不如我一颗星星都不想给烦人不能玩放屁去吧,0,0,0,0,0,2333350,83426
6393,千万别下载谁下载谁是猪哇,0,0,0,0,0,1052859,10014
6394,一直下载别的软件，浪费流量，什么鬼,0,0,0,0,0,3604769,89034
6395,为什么一直闪退 还会自己下载东西T_,0,0,0,0,0,2421879,89034
6396,老是乱下载东西😡😡😡,0,0,0,0,0,1361281,89034
6397,自动下载各种游戏就算了还会收费！！,0,0,0,0,0,1350221,89034
6398,米6进不去……不是评论里说的那种需要下载文件的情况，是完完全全进不去，点了图标之后，连界面都看不到，直接闪退……能不能修复下啊……给一星是希望这个问题能快点解决…,0,0,0,0,0,3879159,332368
6399,你妹的！垃圾，我下了一个游戏我你给我自动下载十几个软件，不要脸，刷的评论乱七八糟，驴唇不对马嘴！我真是服了，妈的现在手机斗死机了,1,0,0,0,0,3925750,168749
6400,可恶早上刚下载的现在就打不开了玩了不少游戏没见这么差的,0,0,0,0,0,697912,53948
6401,掉钱眼里了？要收费不说明一下，一星都不想给┐（─__─）┌坑爹游戏，马上删了，千万别下载，后悔死,0,0,0,0,0,4202977,448251
6402,我不反对收费，但能在下载介面说明一下吗？就一个拼图游,0,0,0,0,0,4125619,448251
6403,千万别下载，付费才能玩,0,0,0,0,0,3269553,448251
6404,骗老子下载来了么！！！,0,0,0,0,0,4538386,89422
6405,别玩了！我从下载到现在就没胡过！听也不胡～什么玩意,0,0,0,0,0,1955630,89422
6406,解锁之后，有一天突然出错了，重新下载再进行解锁，居然错误？？？？麻烦客服回复一下可以吗,0,0,0,0,0,4201778,456217
6407,说好的手机里有forest就送房子呢。。明明有的，还非要让我下载，一返回，房子也不送了。。什么鬼,0,0,0,0,0,3848013,456217
6408,闹钟不响，提醒也不响，进入设置界面无限提示无网络连接，删除重新下载想恢复也提示没网络连接，浪费六块买了完整版，垃,0,0,0,0,0,3810014,456217
6409,怎么要下载后才能看的到？在线听不了吗,0,0,0,0,0,2585076,74299
6410,垃圾，必须下载语记，而且下下来还不能安装，千万别上,0,0,0,0,0,2275937,74299
6411,安装了软件打开后，要定位我的位置，我没同意。叫把它设为默认的，我照办了。找到文本要朗诵时，还要我再下载一个20多MB的软件才能读。我先在这里评分后再去缷掉这坑人的软件，我不知道说他好的人是不是托,0,0,0,0,0,2051456,74299
6412,居然还要下载一个21兆的语记，还不如前个版本，能不能退个版本,0,0,0,0,0,1989762,74299
6413,烂，超烂，自动下载推荐的什么游戏，什么流氓玩意，用一天多点时间几百兆没了,0,0,0,0,0,1255864,74299
6414,假的垃圾一星都不想给    大家千万不要下,0,0,0,0,0,4427162,45989
6415,垃圾，里面有捆绑软件，大家不要下,0,0,0,0,0,4416684,45989
6416,简直是坑，下载后出现黄色页面根本都不能用，都好奇那好评从哪儿来的，还是说苹果机和安卓机下载后出现的不一样，我是安卓,0,0,0,0,0,4408773,45989
6417,评分都是假的呀！大家不要下载骗,0,0,0,0,0,4244252,45989
